date,player,asset,mark
2020-05-20,Charlie,StarGems,1241.5517
2020-05-20,Charlie,StarGems,1220.0342
2020-05-20,Charlie,StarGems,1240.3467
2020-05-20,Charlie,Uranium,502.684
2020-05-20,Charlie,Uranium,486.411
2020-05-20,Charlie,Uranium,502.2865
2020-05-20,Charlie,Uranium,501.9526
2020-05-20,Dana,Equipment,6.7011
2020-05-20,Dana,Equipment,6.6995
2020-05-20,Dana,Equipment,6.7063
2020-05-20,Dana,Equipment,6.5498
2020-05-20,Dana,Equipment,6.5502
2020-05-20,Dana,Medicine,41.1651
2020-05-20,Dana,Medicine,40.0869
2020-05-20,Dana,Medicine,40.1084
2020-05-20,Dana,Medicine,40.0083
2020-05-20,Dana,Medicine,40.0584
2020-05-20,Dana,Metals,4.3856
2020-05-20,Dana,Metals,4.3934
2020-05-20,Dana,Software,18.0115
2020-05-20,Dana,Software,18.046
2020-05-20,Dana,Software,18.7261
2020-05-20,Dana,StarGems,1540.5575
2020-05-20,Dana,StarGems,1542.3708
2020-05-20,Dana,StarGems,1541.3613
2020-05-20,Dana,Uranium,492.7155
2020-05-21,Alice,Equipment,7.3148
2020-05-21,Alice,Equipment,7.1587
2020-05-21,Alice,Equipment,7.1584
2020-05-21,Alice,Equipment,7.1633
2020-05-21,Alice,Equipment,7.1678
2020-05-21,Alice,Equipment,7.3118
2020-05-21,Alice,Equipment,7.3264
2020-05-21,Alice,Equipment,7.1616
2020-05-21,Alice,Medicine,39.6404
2020-05-21,Alice,Medicine,40.7202
2020-05-21,Alice,Medicine,39.7336
2020-05-21,Alice,Metals,3.4111
2020-05-21,Alice,Metals,3.4547
2020-05-21,Alice,Metals,3.455
2020-05-21,Alice,Metals,3.4004
2020-05-21,Alice,Metals,3.3944
2020-05-21,Alice,Software,20.0908
2020-05-21,Alice,Software,20.0263
2020-05-21,Alice,Software,20.5461
2020-05-21,Alice,Software,20.607
2020-05-21,Alice,Software,20.071
2020-05-21,Alice,Software,20.0458
2020-05-21,Alice,StarGems,1082.7024
2020-05-21,Alice,StarGems,1086.1133
2020-05-21,Alice,StarGems,1081.6556
2020-05-21,Alice,StarGems,1082.9643
2020-05-21,Alice,Uranium,390.6198
2020-05-21,Alice,Uranium,390.4498
2020-05-21,Alice,Uranium,403.8056
2020-05-21,Alice,Uranium,402.989
2020-05-21,Alice,Uranium,389.7045
2020-05-21,Bob,Equipment,6.6778
2020-05-21,Bob,Equipment,6.6674
2020-05-21,Bob,Equipment,6.7661
2020-05-21,Bob,Equipment,6.753
2020-05-21,Bob,Equipment,6.6833
2020-05-21,Bob,Equipment,6.7621
2020-05-21,Bob,Medicine,28.8699
2020-05-21,Bob,Medicine,27.9672
2020-05-21,Bob,Medicine,28.0041
2020-05-21,Bob,Medicine,28.9157
2020-05-21,Bob,Metals,2.4778
2020-05-21,Bob,Metals,2.4837
2020-05-21,Bob,Metals,2.4827
2020-05-21,Bob,Metals,2.4858
2020-05-21,Bob,Metals,2.4792
2020-05-21,Bob,Metals,2.4446
2020-05-21,Bob,Software,13.7302
2020-05-21,Bob,Software,13.3899
2020-05-21,Bob,Software,13.4064
2020-05-21,Bob,Software,13.7772
2020-05-21,Bob,StarGems,1276.8541
2020-05-21,Bob,StarGems,1278.025
2020-05-21,Bob,StarGems,1278.151
2020-05-21,Bob,StarGems,1276.6244
2020-05-21,Bob,StarGems,1252.3188
2020-05-21,Bob,Uranium,478.3457
2020-05-21,Bob,Uranium,479.6847
2020-05-21,Bob,Uranium,491.1991
2020-05-21,Bob,Uranium,479.1675
2020-05-21,Bob,Uranium,479.0672
2020-05-21,Bob,Uranium,478.449
2020-05-21,Charlie,Equipment,7.3194
2020-05-21,Charlie,Equipment,7.3266
2020-05-21,Charlie,Equipment,7.1852
2020-05-21,Charlie,Equipment,7.3254
2020-05-21,Charlie,Medicine,39.7375
2020-05-21,Charlie,Medicine,40.7808
2020-05-21,Charlie,Medicine,40.7989
2020-05-21,Charlie,Medicine,40.7855
2020-05-21,Charlie,Medicine,40.7409
2020-05-21,Charlie,Medicine,39.7678
2020-05-21,Charlie,Metals,3.4447
2020-05-21,Charlie,Metals,3.3962
2020-05-21,Charlie,Metals,3.3924
2020-05-21,Charlie,Software,20.5727
2020-05-21,Charlie,Software,20.5801
2020-05-21,Charlie,Software,20.605
2020-05-21,Charlie,Software,20.561
2020-05-21,Charlie,Software,20.5782
2020-05-21,Charlie,Software,20.588
2020-05-21,Charlie,StarGems,1120.057
2020-05-21,Charlie,StarGems,1118.2696
2020-05-21,Charlie,StarGems,1117.5289
2020-05-21,Charlie,StarGems,1118.1534
2020-05-21,Charlie,StarGems,1120.1675
2020-05-21,Charlie,Uranium,403.8358
2020-05-21,Charlie,Uranium,403.8345
2020-05-21,Charlie,Uranium,403.8631
2020-05-21,Charlie,Uranium,390.4248
2020-05-21,Dana,Equipment,4.3339
2020-05-21,Dana,Equipment,4.3903
2020-05-21,Dana,Equipment,4.3907
2020-05-21,Dana,Medicine,42.5269
2020-05-21,Dana,Medicine,41.5381
2020-05-21,Dana,Medicine,41.6065
2020-05-21,Dana,Medicine,41.6189
2020-05-21,Dana,Medicine,41.5016
2020-05-21,Dana,Medicine,41.4336
2020-05-21,Dana,Medicine,41.5695
2020-05-21,Dana,Metals,4.2882
2020-05-21,Dana,Metals,4.299
2020-05-21,Dana,Metals,4.3001
2020-05-21,Dana,Metals,4.3983
2020-05-21,Dana,Software,21.0655
2020-05-21,Dana,Software,20.4407
2020-05-21,Dana,Software,21.0542
2020-05-21,Dana,StarGems,872.3068
2020-05-21,Dana,StarGems,856.0808
2020-05-21,Dana,Uranium,562.9749
2020-05-21,Dana,Uranium,564.2517
2020-05-21,Dana,Uranium,555.2033
2020-05-21,Dana,Uranium,563.5371
2020-05-21,Dana,Uranium,563.9055
2020-05-22,Alice,Equipment,5.9331
2020-05-22,Alice,Equipment,5.9426
2020-05-22,Alice,Equipment,5.7717
2020-05-22,Alice,Equipment,5.9517
2020-05-22,Alice,Equipment,5.7716
2020-05-22,Alice,Equipment,5.755
2020-05-22,Alice,Medicine,24.9022
2020-05-22,Alice,Medicine,25.3646
2020-05-22,Alice,Medicine,25.359
2020-05-22,Alice,Medicine,25.3211
2020-05-22,Alice,Medicine,24.8519
2020-05-22,Alice,Metals,2.2544
2020-05-22,Alice,Metals,2.2525
2020-05-22,Alice,Metals,2.2471
2020-05-22,Alice,Metals,2.2525
2020-05-22,Alice,Metals,2.2525
2020-05-22,Alice,Metals,2.3131
2020-05-22,Alice,Metals,2.3153
2020-05-22,Alice,Software,17.5078
2020-05-22,Alice,Software,17.4952
2020-05-22,Alice,Software,17.1981
2020-05-22,Alice,StarGems,892.1505
2020-05-22,Alice,StarGems,892.1486
2020-05-22,Alice,Uranium,435.5911
2020-05-22,Alice,Uranium,425.1286
2020-05-22,Alice,Uranium,425.2619
2020-05-22,Alice,Uranium,434.3735
2020-05-22,Alice,Uranium,426.3777
2020-05-22,Alice,Uranium,425.5561
2020-05-22,Bob,Equipment,6.9438
2020-05-22,Bob,Equipment,6.9317
2020-05-22,Bob,Equipment,7.1426
2020-05-22,Bob,Equipment,7.1382
2020-05-22,Bob,Equipment,6.9399
2020-05-22,Bob,Equipment,6.9225
2020-05-22,Bob,Medicine,36.3203
2020-05-22,Bob,Medicine,36.3734
2020-05-22,Bob,Medicine,37.4648
2020-05-22,Bob,Medicine,36.2365
2020-05-22,Bob,Metals,3.9007
2020-05-22,Bob,Metals,3.9984
2020-05-22,Bob,Metals,4.003
2020-05-22,Bob,Metals,3.9986
2020-05-22,Bob,Software,27.5749
2020-05-22,Bob,Software,27.5702
2020-05-22,Bob,StarGems,954.1817
2020-05-22,Bob,StarGems,982.305
2020-05-22,Bob,StarGems,955.574
2020-05-22,Bob,Uranium,462.6234
2020-05-22,Bob,Uranium,463.9546
2020-05-22,Bob,Uranium,464.0588
2020-05-22,Charlie,Equipment,7.1593
2020-05-22,Charlie,Equipment,7.3612
2020-05-22,Charlie,Equipment,7.3676
2020-05-22,Charlie,Equipment,7.3718
2020-05-22,Charlie,Equipment,7.1619
2020-05-22,Charlie,Equipment,7.3722
2020-05-22,Charlie,Medicine,41.3862
2020-05-22,Charlie,Medicine,41.2678
2020-05-22,Charlie,Medicine,41.3554
2020-05-22,Charlie,Metals,3.4053
2020-05-22,Charlie,Metals,3.3395
2020-05-22,Charlie,Metals,3.3988
2020-05-22,Charlie,Metals,3.404
2020-05-22,Charlie,Software,20.8094
2020-05-22,Charlie,Software,20.7833
2020-05-22,Charlie,Software,20.8019
2020-05-22,Charlie,Software,19.9336
2020-05-22,Charlie,Uranium,385.3936
2020-05-22,Charlie,Uranium,381.3168
2020-05-22,Charlie,Uranium,381.3354
2020-05-22,Charlie,Uranium,381.3603
2020-05-22,Charlie,Uranium,381.8584
2020-05-22,Charlie,Uranium,381.8273
2020-05-22,Dana,Equipment,4.5398
2020-05-22,Dana,Equipment,4.6763
2020-05-22,Dana,Equipment,4.6788
2020-05-22,Dana,Equipment,4.6794
2020-05-22,Dana,Medicine,42.5802
2020-05-22,Dana,Medicine,42.5824
2020-05-22,Dana,Medicine,42.585
2020-05-22,Dana,Medicine,42.5378
2020-05-22,Dana,Medicine,41.3338
2020-05-22,Dana,Metals,4.3226
2020-05-22,Dana,Metals,4.3132
2020-05-22,Dana,Software,20.764
2020-05-22,Dana,Software,21.3534
2020-05-22,Dana,Software,21.4114
2020-05-22,Dana,Software,20.7784
2020-05-22,Dana,StarGems,875.6887
2020-05-22,Dana,StarGems,883.1445
2020-05-22,Dana,StarGems,883.8096
2020-05-22,Dana,StarGems,882.8778
2020-05-22,Dana,StarGems,884.0576
2020-05-22,Dana,StarGems,872.9907
2020-05-22,Dana,Uranium,580.9798
2020-05-22,Dana,Uranium,581.1472
2020-05-22,Dana,Uranium,582.9468
2020-05-22,Dana,Uranium,560.9967
2020-05-22,Dana,Uranium,560.5515
2020-05-23,Alice,Equipment,5.6056
2020-05-23,Alice,Equipment,5.7394
2020-05-23,Alice,Equipment,5.7637
2020-05-23,Alice,Equipment,5.7545
2020-05-23,Alice,Medicine,37.694
2020-05-23,Alice,Medicine,38.4361
2020-05-23,Alice,Medicine,38.432
2020-05-23,Alice,Medicine,38.4071
2020-05-23,Alice,Metals,2.7826
2020-05-23,Alice,Metals,2.7852
2020-05-23,Alice,Metals,2.7841
2020-05-23,Alice,Software,22.2931
2020-05-23,Alice,Software,22.9773
2020-05-23,Alice,StarGems,919.3126
2020-05-23,Alice,StarGems,956.0506
2020-05-23,Alice,StarGems,917.8898
2020-05-23,Alice,StarGems,917.8423
2020-05-23,Alice,StarGems,916.7055
2020-05-23,Alice,Uranium,487.0725
2020-05-23,Alice,Uranium,474.2201
2020-05-23,Alice,Uranium,475.0866
2020-05-23,Alice,Uranium,486.4842
2020-05-23,Bob,Equipment,10.1569
2020-05-23,Bob,Equipment,10.1333
2020-05-23,Bob,Equipment,10.1465
2020-05-23,Bob,Equipment,9.6988
2020-05-23,Bob,Equipment,9.6859
2020-05-23,Bob,Equipment,9.7106
2020-05-23,Bob,Medicine,44.8947
2020-05-23,Bob,Medicine,44.8639
2020-05-23,Bob,Medicine,46.03
2020-05-23,Bob,Medicine,44.8887
2020-05-23,Bob,Medicine,44.8008
2020-05-23,Bob,Medicine,44.9793
2020-05-23,Bob,Metals,3.2453
2020-05-23,Bob,Metals,3.182
2020-05-23,Bob,Metals,3.2427
2020-05-23,Bob,Metals,3.1762
2020-05-23,Bob,Metals,3.1815
2020-05-23,Bob,Metals,3.2403
2020-05-23,Bob,Metals,3.2412
2020-05-23,Bob,Software,22.3889
2020-05-23,Bob,Software,22.3885
2020-05-23,Bob,Software,22.9029
2020-05-23,Bob,Software,22.8546
2020-05-23,Bob,Software,22.8748
2020-05-23,Bob,Software,22.8693
2020-05-23,Bob,StarGems,1005.2756
2020-05-23,Bob,StarGems,983.4935
2020-05-23,Bob,StarGems,983.3886
2020-05-23,Bob,StarGems,1005.1605
2020-05-23,Bob,Uranium,535.6058
2020-05-23,Bob,Uranium,518.4414
2020-05-23,Bob,Uranium,518.4125
2020-05-23,Bob,Uranium,517.5496
2020-05-23,Bob,Uranium,517.9144
2020-05-23,Bob,Uranium,518.31
2020-05-23,Charlie,Equipment,7.3791
2020-05-23,Charlie,Equipment,7.3681
2020-05-23,Charlie,Equipment,7.5804
2020-05-23,Charlie,Equipment,7.564
2020-05-23,Charlie,Equipment,7.5821
2020-05-23,Charlie,Equipment,7.5712
2020-05-23,Charlie,Medicine,41.3167
2020-05-23,Charlie,Medicine,41.1848
2020-05-23,Charlie,Medicine,41.9244
2020-05-23,Charlie,Medicine,41.8444
2020-05-23,Charlie,Medicine,41.9195
2020-05-23,Charlie,Medicine,41.9272
2020-05-23,Charlie,Medicine,41.1749
2020-05-23,Charlie,Metals,3.4238
2020-05-23,Charlie,Metals,3.4257
2020-05-23,Charlie,Metals,3.5444
2020-05-23,Charlie,Software,20.9537
2020-05-23,Charlie,Software,20.1349
2020-05-23,Charlie,Software,20.1367
2020-05-23,Charlie,Software,20.1038
2020-05-23,Charlie,Software,20.1344
2020-05-23,Charlie,Software,20.9344
2020-05-23,Charlie,Software,20.1202
2020-05-23,Charlie,Software,20.1289
2020-05-23,Charlie,StarGems,1003.3278
2020-05-23,Charlie,StarGems,1003.9959
2020-05-23,Charlie,StarGems,1002.6151
2020-05-23,Charlie,Uranium,385.9449
2020-05-23,Charlie,Uranium,386.1046
2020-05-23,Charlie,Uranium,385.7043
2020-05-23,Charlie,Uranium,379.2886
2020-05-23,Dana,Equipment,4.6845
2020-05-23,Dana,Equipment,4.6823
2020-05-23,Dana,Equipment,4.5275
2020-05-23,Dana,Equipment,4.5328
2020-05-23,Dana,Equipment,4.6837
2020-05-23,Dana,Medicine,42.1416
2020-05-23,Dana,Medicine,42.019
2020-05-23,Dana,Medicine,41.0535
2020-05-23,Dana,Medicine,41.03
2020-05-23,Dana,Medicine,40.9941
2020-05-23,Dana,Medicine,41.9818
2020-05-23,Dana,Medicine,42.0611
2020-05-23,Dana,Metals,4.5823
2020-05-23,Dana,Metals,4.4215
2020-05-23,Dana,Metals,4.4327
2020-05-23,Dana,Software,20.554
2020-05-23,Dana,Software,20.6211
2020-05-23,Dana,Software,20.8678
2020-05-23,Dana,StarGems,901.2329
2020-05-23,Dana,Uranium,556.4297
2020-05-23,Dana,Uranium,556.259
2020-05-23,Dana,Uranium,557.3994
2020-05-23,Dana,Uranium,576.5052
2020-05-24,Alice,Equipment,5.6547
2020-05-24,Alice,Equipment,5.6477
2020-05-24,Alice,Equipment,5.6393
2020-05-24,Alice,Equipment,5.6463
2020-05-24,Alice,Medicine,39.4684
2020-05-24,Alice,Medicine,39.5997
2020-05-24,Alice,Medicine,37.9952
2020-05-24,Alice,Medicine,38.0358
2020-05-24,Alice,Medicine,37.996
2020-05-24,Alice,Medicine,38.0352
2020-05-24,Alice,Metals,2.8621
2020-05-24,Alice,Metals,2.8648
2020-05-24,Alice,Metals,2.86
2020-05-24,Alice,Metals,2.8602
2020-05-24,Alice,Metals,2.8609
2020-05-24,Alice,Metals,2.8627
2020-05-24,Alice,Metals,2.858
2020-05-24,Alice,Software,21.9012
2020-05-24,Alice,Software,21.9102
2020-05-24,Alice,Software,21.9087
2020-05-24,Alice,Software,22.6576
2020-05-24,Alice,Software,22.6243
2020-05-24,Alice,Software,21.8749
2020-05-24,Alice,StarGems,951.4424
2020-05-24,Alice,StarGems,982.2154
2020-05-24,Alice,StarGems,953.3193
2020-05-24,Alice,StarGems,952.3417
2020-05-24,Alice,StarGems,951.2428
2020-05-24,Alice,Uranium,485.963
2020-05-24,Alice,Uranium,484.8755
2020-05-24,Alice,Uranium,499.0816
2020-05-24,Alice,Uranium,498.7595
2020-05-24,Bob,Equipment,4.7451
2020-05-24,Bob,Equipment,4.7537
2020-05-24,Bob,Equipment,4.876
2020-05-24,Bob,Equipment,4.8896
2020-05-24,Bob,Equipment,4.75
2020-05-24,Bob,Equipment,4.7473
2020-05-24,Bob,Equipment,4.7358
2020-05-24,Bob,Medicine,50.7025
2020-05-24,Bob,Medicine,50.7366
2020-05-24,Bob,Medicine,50.0335
2020-05-24,Bob,Medicine,50.6779
2020-05-24,Bob,Medicine,50.6113
2020-05-24,Bob,Medicine,50.7976
2020-05-24,Bob,Medicine,49.9762
2020-05-24,Bob,Medicine,50.7515
2020-05-24,Bob,Metals,4.2092
2020-05-24,Bob,Metals,4.2127
2020-05-24,Bob,Metals,4.1472
2020-05-24,Bob,Metals,4.1528
2020-05-24,Bob,Metals,4.2162
2020-05-24,Bob,Metals,4.2117
2020-05-24,Bob,Metals,4.2098
2020-05-24,Bob,Software,20.8354
2020-05-24,Bob,Software,20.815
2020-05-24,Bob,Software,20.7906
2020-05-24,Bob,Software,21.2914
2020-05-24,Bob,Software,20.8007
2020-05-24,Bob,Software,21.3303
2020-05-24,Bob,StarGems,1034.2217
2020-05-24,Bob,StarGems,995.3625
2020-05-24,Bob,StarGems,994.3205
2020-05-24,Bob,StarGems,995.633
2020-05-24,Bob,StarGems,994.5095
2020-05-24,Bob,StarGems,1035.3094
2020-05-24,Bob,Uranium,601.6902
2020-05-24,Bob,Uranium,615.9338
2020-05-24,Charlie,Equipment,6.4076
2020-05-24,Charlie,Equipment,6.3981
2020-05-24,Charlie,Equipment,6.4138
2020-05-24,Charlie,Medicine,29.2228
2020-05-24,Charlie,Medicine,29.2317
2020-05-24,Charlie,Medicine,29.1598
2020-05-24,Charlie,Medicine,29.2929
2020-05-24,Charlie,Metals,2.5299
2020-05-24,Charlie,Metals,2.4354
2020-05-24,Charlie,Metals,2.4316
2020-05-24,Charlie,Metals,2.4309
2020-05-24,Charlie,Metals,2.5307
2020-05-24,Charlie,Software,12.7785
2020-05-24,Charlie,Software,12.7736
2020-05-24,Charlie,Software,12.7933
2020-05-24,Charlie,Software,12.8119
2020-05-24,Charlie,StarGems,1275.6505
2020-05-24,Charlie,StarGems,1279.9554
2020-05-24,Charlie,StarGems,1277.922
2020-05-24,Charlie,Uranium,475.3049
2020-05-24,Charlie,Uranium,483.3221
2020-05-24,Charlie,Uranium,483.456
2020-05-24,Charlie,Uranium,483.5239
2020-05-24,Charlie,Uranium,473.8568
2020-05-24,Dana,Equipment,4.53
2020-05-24,Dana,Equipment,4.4321
2020-05-24,Dana,Equipment,4.5442
2020-05-24,Dana,Medicine,40.7842
2020-05-24,Dana,Medicine,39.9745
2020-05-24,Dana,Medicine,39.9514
2020-05-24,Dana,Medicine,39.905
2020-05-24,Dana,Medicine,39.8453
2020-05-24,Dana,Metals,4.308
2020-05-24,Dana,Metals,4.3058
2020-05-24,Dana,Metals,4.3087
2020-05-24,Dana,Metals,4.3915
2020-05-24,Dana,Software,20.6895
2020-05-24,Dana,Software,20.6191
2020-05-24,Dana,StarGems,884.8077
2020-05-24,Dana,StarGems,904.1009
2020-05-24,Dana,StarGems,884.3624
2020-05-24,Dana,Uranium,567.3328
2020-05-24,Dana,Uranium,567.3559
2020-05-24,Dana,Uranium,567.3348
2020-05-25,Alice,Equipment,4.8414
2020-05-25,Alice,Equipment,4.8353
2020-05-25,Alice,Equipment,4.8489
2020-05-25,Alice,Equipment,4.9829
2020-05-25,Alice,Equipment,4.9873
2020-05-25,Alice,Equipment,4.849
2020-05-25,Alice,Equipment,4.8477
2020-05-25,Alice,Medicine,49.7194
2020-05-25,Alice,Medicine,49.844
2020-05-25,Alice,Medicine,49.7428
2020-05-25,Alice,Medicine,51.7872
2020-05-25,Alice,Medicine,49.834
2020-05-25,Alice,Metals,4.1888
2020-05-25,Alice,Metals,4.3057
2020-05-25,Alice,Metals,4.3054
2020-05-25,Alice,Metals,4.3057
2020-05-25,Alice,Metals,4.3039
2020-05-25,Alice,Metals,4.1766
2020-05-25,Alice,Metals,4.3087
2020-05-25,Alice,Software,20.591
2020-05-25,Alice,Software,20.5578
2020-05-25,Alice,Software,20.577
2020-05-25,Alice,Software,20.5862
2020-05-25,Alice,Software,20.5798
2020-05-25,Alice,Software,20.5599
2020-05-25,Alice,Software,20.5836
2020-05-25,Alice,StarGems,1056.1422
2020-05-25,Alice,StarGems,1058.0164
2020-05-25,Alice,Uranium,599.0004
2020-05-25,Alice,Uranium,598.542
2020-05-25,Alice,Uranium,599.1821
2020-05-25,Alice,Uranium,599.2917
2020-05-25,Alice,Uranium,599.3623
2020-05-25,Bob,Equipment,3.8105
2020-05-25,Bob,Equipment,3.9066
2020-05-25,Bob,Equipment,3.9103
2020-05-25,Bob,Medicine,34.7021
2020-05-25,Bob,Medicine,34.6692
2020-05-25,Bob,Medicine,33.3162
2020-05-25,Bob,Medicine,33.3009
2020-05-25,Bob,Medicine,34.6584
2020-05-25,Bob,Medicine,34.6151
2020-05-25,Bob,Medicine,34.694
2020-05-25,Bob,Medicine,33.3653
2020-05-25,Bob,Metals,2.8205
2020-05-25,Bob,Metals,2.8269
2020-05-25,Bob,Metals,2.8823
2020-05-25,Bob,Metals,2.8265
2020-05-25,Bob,Metals,2.8266
2020-05-25,Bob,Metals,2.8314
2020-05-25,Bob,Software,16.7703
2020-05-25,Bob,Software,16.7931
2020-05-25,Bob,Software,16.7669
2020-05-25,Bob,StarGems,1188.8543
2020-05-25,Bob,StarGems,1220.7624
2020-05-25,Bob,StarGems,1222.8314
2020-05-25,Bob,StarGems,1223.3743
2020-05-25,Bob,Uranium,373.1038
2020-05-25,Bob,Uranium,361.0712
2020-05-25,Bob,Uranium,361.3543
2020-05-25,Charlie,Equipment,6.1862
2020-05-25,Charlie,Equipment,6.195
2020-05-25,Charlie,Equipment,6.1879
2020-05-25,Charlie,Medicine,23.6431
2020-05-25,Charlie,Medicine,24.5523
2020-05-25,Charlie,Medicine,24.5925
2020-05-25,Charlie,Medicine,24.5371
2020-05-25,Charlie,Medicine,24.5732
2020-05-25,Charlie,Metals,2.2284
2020-05-25,Charlie,Metals,2.2252
2020-05-25,Charlie,Metals,2.2225
2020-05-25,Charlie,Metals,2.2321
2020-05-25,Charlie,Metals,2.2254
2020-05-25,Charlie,Software,17.7375
2020-05-25,Charlie,Software,17.3369
2020-05-25,Charlie,Software,17.7381
2020-05-25,Charlie,Software,17.3369
2020-05-25,Charlie,Software,17.3524
2020-05-25,Charlie,StarGems,886.4463
2020-05-25,Charlie,StarGems,886.9156
2020-05-25,Charlie,Uranium,426.8647
2020-05-25,Charlie,Uranium,431.9896
2020-05-25,Charlie,Uranium,433.8947
2020-05-25,Charlie,Uranium,426.9413
2020-05-25,Charlie,Uranium,426.1866
2020-05-25,Dana,Equipment,4.4223
2020-05-25,Dana,Equipment,4.4201
2020-05-25,Dana,Equipment,4.4146
2020-05-25,Dana,Equipment,4.4176
2020-05-25,Dana,Equipment,4.4184
2020-05-25,Dana,Medicine,39.3708
2020-05-25,Dana,Medicine,40.376
2020-05-25,Dana,Medicine,39.358
2020-05-25,Dana,Medicine,39.3889
2020-05-25,Dana,Medicine,39.3467
2020-05-25,Dana,Metals,4.4326
2020-05-25,Dana,Metals,4.4432
2020-05-25,Dana,Metals,4.3264
2020-05-25,Dana,Metals,4.3331
2020-05-25,Dana,Metals,4.444
2020-05-25,Dana,Software,20.8502
2020-05-25,Dana,Software,20.8133
2020-05-25,Dana,Software,20.7587
2020-05-25,Dana,Software,20.8482
2020-05-25,Dana,Software,20.7991
2020-05-25,Dana,Software,20.8352
2020-05-25,Dana,StarGems,893.7058
2020-05-25,Dana,StarGems,912.549
2020-05-25,Dana,StarGems,893.2638
2020-05-25,Dana,StarGems,910.4301
2020-05-25,Dana,Uranium,542.907
2020-05-25,Dana,Uranium,559.272
2020-05-25,Dana,Uranium,558.4408
2020-05-25,Dana,Uranium,559.5781
2020-05-26,Alice,Equipment,4.9441
2020-05-26,Alice,Medicine,48.9887
2020-05-26,Alice,Medicine,48.925
2020-05-26,Alice,Medicine,48.8633
2020-05-26,Alice,Medicine,50.0817
2020-05-26,Alice,Medicine,50.0478
2020-05-26,Alice,Medicine,48.9499
2020-05-26,Alice,Metals,4.1659
2020-05-26,Alice,Metals,4.2858
2020-05-26,Alice,Metals,4.2953
2020-05-26,Alice,Metals,4.1689
2020-05-26,Alice,Metals,4.1697
2020-05-26,Alice,Software,19.7866
2020-05-26,Alice,Software,19.8095
2020-05-26,Alice,Software,20.2937
2020-05-26,Alice,Software,20.2891
2020-05-26,Alice,Software,20.3073
2020-05-26,Alice,StarGems,1041.7824
2020-05-26,Alice,StarGems,1040.2549
2020-05-26,Alice,StarGems,1040.2832
2020-05-26,Alice,StarGems,1041.2337
2020-05-26,Alice,Uranium,611.2994
2020-05-26,Alice,Uranium,596.4415
2020-05-26,Alice,Uranium,597.4095
2020-05-26,Bob,Equipment,5.0473
2020-05-26,Bob,Equipment,5.0555
2020-05-26,Bob,Equipment,4.9416
2020-05-26,Bob,Equipment,5.0417
2020-05-26,Bob,Equipment,5.0422
2020-05-26,Bob,Equipment,5.0552
2020-05-26,Bob,Medicine,50.1089
2020-05-26,Bob,Medicine,48.8852
2020-05-26,Bob,Medicine,49.9653
2020-05-26,Bob,Medicine,50.0764
2020-05-26,Bob,Medicine,50.0268
2020-05-26,Bob,Metals,4.2877
2020-05-26,Bob,Software,20.3012
2020-05-26,Bob,Software,20.3008
2020-05-26,Bob,Software,20.3174
2020-05-26,Bob,Software,20.317
2020-05-26,Bob,StarGems,1042.4079
2020-05-26,Bob,StarGems,1039.3969
2020-05-26,Bob,StarGems,1042.0129
2020-05-26,Bob,StarGems,1041.7775
2020-05-26,Bob,StarGems,1065.4515
2020-05-26,Bob,StarGems,1064.9206
2020-05-26,Bob,Uranium,610.0727
2020-05-26,Bob,Uranium,609.5758
2020-05-26,Bob,Uranium,597.3146
2020-05-26,Bob,Uranium,596.8398
2020-05-26,Bob,Uranium,596.9793
2020-05-26,Charlie,Equipment,6.5696
2020-05-26,Charlie,Equipment,6.6002
2020-05-26,Charlie,Equipment,6.5774
2020-05-26,Charlie,Equipment,6.5643
2020-05-26,Charlie,Equipment,6.5733
2020-05-26,Charlie,Equipment,6.5612
2020-05-26,Charlie,Equipment,6.4467
2020-05-26,Charlie,Equipment,6.4491
2020-05-26,Charlie,Equipment,6.4559
2020-05-26,Charlie,Medicine,54.3663
2020-05-26,Charlie,Metals,3.7808
2020-05-26,Charlie,Metals,3.7311
2020-05-26,Charlie,Metals,3.7332
2020-05-26,Charlie,Metals,3.7333
2020-05-26,Charlie,Software,28.9531
2020-05-26,Charlie,Software,28.0974
2020-05-26,Charlie,Software,28.1147
2020-05-26,Charlie,StarGems,1213.9445
2020-05-26,Charlie,StarGems,1214.312
2020-05-26,Charlie,StarGems,1213.4233
2020-05-26,Charlie,StarGems,1245.2692
2020-05-26,Charlie,Uranium,556.8005
2020-05-26,Charlie,Uranium,556.5605
2020-05-26,Charlie,Uranium,542.662
2020-05-26,Charlie,Uranium,557.3997
2020-05-26,Charlie,Uranium,557.4007
2020-05-26,Dana,Equipment,4.4341
2020-05-26,Dana,Equipment,4.4346
2020-05-26,Dana,Equipment,4.3476
2020-05-26,Dana,Medicine,38.8895
2020-05-26,Dana,Medicine,38.8573
2020-05-26,Dana,Medicine,38.859
2020-05-26,Dana,Medicine,38.8157
2020-05-26,Dana,Metals,4.4417
2020-05-26,Dana,Metals,4.441
2020-05-26,Dana,Metals,4.4441
2020-05-26,Dana,Metals,4.4356
2020-05-26,Dana,Metals,4.4424
2020-05-26,Dana,Metals,4.4405
2020-05-26,Dana,Metals,4.3516
2020-05-26,Dana,Software,21.2314
2020-05-26,Dana,Software,21.2472
2020-05-26,Dana,Software,20.4133
2020-05-26,Dana,StarGems,870.3116
2020-05-26,Dana,StarGems,870.1336
2020-05-26,Dana,StarGems,890.3322
2020-05-26,Dana,StarGems,890.446
