date,star,asset,buy,sell
2020-11-16,Gaol,Uranium,519.16,500.35
2020-11-16,Hook,Equipment,3.82,3.7
2020-11-16,Hook,Medicine,57.59,55.96
2020-11-16,Hook,Metals,4.38,4.3
2020-11-16,Hook,Software,17.3,16.89
2020-11-16,Hook,StarGems,1029.86,1005.77
2020-11-16,Hook,Uranium,553.1,542.42
2020-11-16,Ivan,Equipment,6.9,6.63
2020-11-16,Ivan,Medicine,44.08,43.18
2020-11-16,Ivan,Metals,3.19,3.06
2020-11-16,Ivan,Software,30.19,29.62
2020-11-16,Ivan,StarGems,899.52,879.96
2020-11-16,Ivan,Uranium,376.26,364.91
2020-11-16,Kirk,Equipment,8.74,8.6
2020-11-16,Kirk,Medicine,26.44,25.75
2020-11-16,Kirk,Metals,3.87,3.76
2020-11-16,Kirk,Software,36.33,35.24
2020-11-16,Kirk,StarGems,1018.76,995.27
2020-11-16,Kirk,Uranium,473.55,467.71
2020-11-16,Kris,Equipment,6.38,6.19
2020-11-16,Kris,Medicine,42.6,41.99
2020-11-16,Kris,Metals,3.47,3.39
2020-11-16,Kris,Software,24.36,23.72
2020-11-16,Kris,StarGems,1239.64,1201.47
2020-11-16,Kris,Uranium,392.94,383.73
2020-11-16,Quin,Equipment,7.32,7.21
2020-11-16,Quin,Medicine,28.04,27.59
2020-11-16,Quin,Metals,3.47,3.36
2020-11-16,Quin,Software,11.78,11.65
2020-11-16,Quin,StarGems,814.01,785.72
2020-11-16,Quin,Uranium,669.54,653.03
2020-11-16,Reef,Equipment,6.98,6.78
2020-11-16,Reef,Medicine,57.5,55.69
2020-11-16,Reef,Metals,3.38,3.33
2020-11-16,Reef,Software,30.47,29.49
2020-11-16,Reef,StarGems,820.56,802.76
2020-11-16,Reef,Uranium,560.15,546.67
2020-11-16,Sand,Equipment,4.46,4.34
2020-11-16,Sand,Medicine,30.83,30.09
2020-11-16,Sand,Metals,1.24,1.2
2020-11-16,Sand,Software,12.56,12.22
2020-11-16,Sand,StarGems,1083.22,1047.85
2020-11-16,Sand,Uranium,352.73,342.57
2020-11-16,Sink,Equipment,4.88,4.79
2020-11-16,Sink,Medicine,28.58,27.74
2020-11-16,Sink,Metals,2.12,2.07
2020-11-16,Sink,Software,29.27,28.7
2020-11-16,Sink,StarGems,965.79,951.91
2020-11-16,Sink,Uranium,439.87,430.25
2020-11-16,Stan,Equipment,8.06,7.81
2020-11-16,Stan,Medicine,62.27,60.71
2020-11-16,Stan,Metals,4.19,4.09
2020-11-16,Stan,Software,33.56,32.96
2020-11-16,Stan,StarGems,1015.65,992.34
2020-11-16,Stan,Uranium,448.17,434.48
2020-11-16,Task,Equipment,3.28,3.19
2020-11-16,Task,Medicine,51.2,50.42
2020-11-16,Task,Metals,4.2,4.11
2020-11-16,Task,Software,15.37,14.92
2020-11-16,Task,StarGems,815.03,804.93
2020-11-16,Task,Uranium,379.52,371.05
2020-11-16,York,Equipment,5.82,5.73
2020-11-16,York,Medicine,32.74,32.1
2020-11-16,York,Metals,2.66,2.6
2020-11-16,York,Software,20.31,19.49
2020-11-16,York,StarGems,1186.6,1172.4
2020-11-16,York,Uranium,516.72,504.1
2020-11-17,Sol,Equipment,6.12,5.98
2020-11-17,Sol,Medicine,26.79,26.4
2020-11-17,Sol,Metals,3.53,3.48
2020-11-17,Sol,Software,30.29,29.26
2020-11-17,Sol,StarGems,937.4,908.41
2020-11-17,Sol,Uranium,468.89,460.91
2020-11-17,Boyd,Equipment,14.24,13.97
2020-11-17,Boyd,Medicine,41.22,40.17
2020-11-17,Boyd,Metals,2.27,2.2
2020-11-17,Boyd,Software,24.32,23.72
2020-11-17,Boyd,StarGems,869.68,856.85
2020-11-17,Boyd,Uranium,349.32,339.21
2020-11-17,Fate,Equipment,9.05,8.93
2020-11-17,Fate,Medicine,46.44,45.21
2020-11-17,Fate,Metals,3.84,3.73
2020-11-17,Fate,Software,12.49,11.99
2020-11-17,Fate,StarGems,1151.5,1131.43
2020-11-17,Fate,Uranium,641.59,618.59
2020-11-17,Gaol,Equipment,4.57,4.4
2020-11-17,Gaol,Medicine,48.91,48.66
2020-11-17,Gaol,Metals,3.81,3.71
2020-11-17,Gaol,Software,25.84,25.05
2020-11-17,Gaol,StarGems,1024.92,996.27
2020-11-17,Gaol,Uranium,531.56,512.75
2020-11-17,Hook,Equipment,3.95,3.87
2020-11-17,Hook,Medicine,55.38,54.42
2020-11-17,Hook,Metals,4.27,4.21
2020-11-17,Hook,Software,17.44,17.13
2020-11-17,Hook,StarGems,1013.39,989.58
2020-11-17,Hook,Uranium,555.91,538.02
2020-11-17,Ivan,Equipment,6.89,6.69
2020-11-17,Ivan,Medicine,44.9,43.48
2020-11-17,Ivan,Metals,3.19,3.11
2020-11-17,Ivan,Software,29.44,28.64
2020-11-17,Ivan,StarGems,876.95,858.32
2020-11-17,Ivan,Uranium,379.17,371.55
2020-11-17,Kirk,Equipment,9.22,8.93
2020-11-17,Kirk,Medicine,26.37,26.04
2020-11-17,Kirk,Metals,3.77,3.62
2020-11-17,Kirk,Software,37.89,36.4
2020-11-17,Kirk,StarGems,1004.12,980.34
2020-11-17,Kirk,Uranium,482.96,468.24
2020-11-17,Kris,Equipment,6.09,5.87
2020-11-17,Kris,Medicine,41.85,41.08
2020-11-17,Kris,Metals,3.35,3.26
2020-11-17,Kris,Software,24.04,23.65
2020-11-17,Kris,StarGems,1256.99,1224.84
2020-11-17,Kris,Uranium,396.3,388.66
2020-11-17,Quin,Equipment,7.45,7.19
2020-11-17,Quin,Medicine,27.04,26.82
2020-11-17,Quin,Metals,3.51,3.38
2020-11-17,Quin,Software,11.73,11.43
2020-11-17,Quin,StarGems,781.83,765.44
2020-11-17,Quin,Uranium,674.38,657.85
2020-11-17,Reef,Equipment,6.9,6.75
2020-11-17,Reef,Medicine,56.76,55.94
2020-11-17,Reef,Metals,3.37,3.3
2020-11-17,Reef,Software,30.96,30.04
2020-11-17,Reef,StarGems,832.95,812.02
2020-11-17,Reef,Uranium,562.01,542.41
2020-11-17,Sand,Equipment,4.45,4.36
2020-11-17,Sand,Medicine,31.76,30.92
2020-11-17,Sand,Metals,1.27,1.25
2020-11-17,Sand,Software,12.8,12.6
2020-11-17,Sand,StarGems,1081.03,1058.76
2020-11-17,Sand,Uranium,359.13,349.07
2020-11-17,Sink,Equipment,4.99,4.83
2020-11-17,Sink,Medicine,27.11,26.36
2020-11-17,Sink,Metals,2.14,2.08
2020-11-17,Sink,Software,28.69,28.16
2020-11-17,Sink,StarGems,982.8,952.03
2020-11-17,Sink,Uranium,461.23,445.45
2020-11-17,Stan,Equipment,7.95,7.77
2020-11-17,Stan,Medicine,62.76,60.42
2020-11-17,Stan,Metals,4.2,4.07
2020-11-17,Stan,Software,32.35,31.88
2020-11-17,Stan,StarGems,1018.17,983.77
2020-11-17,Stan,Uranium,446.2,433.58
2020-11-17,Task,Equipment,3.2,3.14
2020-11-17,Task,Medicine,51.55,50.31
2020-11-17,Task,Metals,4.1,4.03
2020-11-17,Task,Software,15.48,15.2
2020-11-17,Task,StarGems,852.01,821.35
2020-11-17,Task,Uranium,378.64,369.34
2020-11-17,York,Equipment,5.69,5.57
2020-11-17,York,Medicine,33.59,32.81
2020-11-17,York,Metals,2.68,2.64
2020-11-17,York,Software,19.94,19.52
2020-11-17,York,StarGems,1206.54,1165.47
2020-11-17,York,Uranium,521.76,508.29
2020-11-18,Sol,Equipment,6.12,5.97
2020-11-18,Sol,Medicine,27.17,26.31
2020-11-18,Sol,Metals,3.59,3.49
2020-11-18,Sol,Software,30.33,29.53
2020-11-18,Sol,StarGems,941.85,920.81
2020-11-18,Sol,Uranium,490.84,474.0
2020-11-18,Boyd,Equipment,15.07,14.67
2020-11-18,Boyd,Medicine,42.21,40.99
2020-11-18,Boyd,Metals,2.27,2.19
2020-11-18,Boyd,Software,23.54,23.22
2020-11-18,Boyd,StarGems,899.67,866.58
2020-11-18,Boyd,Uranium,339.39,329.43
2020-11-18,Fate,Equipment,9.2,9.04
2020-11-18,Fate,Medicine,46.81,46.07
2020-11-18,Fate,Metals,3.86,3.73
2020-11-18,Fate,Software,12.39,12.03
2020-11-18,Fate,StarGems,1177.91,1132.45
2020-11-18,Fate,Uranium,633.51,623.73
2020-11-18,Gaol,Equipment,4.52,4.37
2020-11-18,Gaol,Medicine,50.62,49.8
2020-11-18,Gaol,Metals,3.76,3.65
2020-11-18,Gaol,Software,25.72,25.04
2020-11-18,Gaol,StarGems,1050.35,1031.92
2020-11-18,Gaol,Uranium,527.82,519.01
2020-11-18,Hook,Equipment,3.95,3.91
2020-11-18,Hook,Medicine,56.57,55.03
2020-11-18,Hook,Metals,4.4,4.26
2020-11-18,Hook,Software,17.2,17.03
2020-11-18,Hook,StarGems,960.08,944.8
2020-11-18,Hook,Uranium,565.1,554.36
2020-11-18,Ivan,Equipment,6.94,6.77
2020-11-18,Ivan,Medicine,44.92,43.29
2020-11-18,Ivan,Metals,3.14,3.1
2020-11-18,Ivan,Software,28.62,27.81
2020-11-18,Ivan,StarGems,921.56,886.74
2020-11-18,Ivan,Uranium,385.82,371.74
2020-11-18,Kirk,Equipment,9.7,9.4
2020-11-18,Kirk,Medicine,25.43,24.93
2020-11-18,Kirk,Metals,3.51,3.46
2020-11-18,Kirk,Software,37.66,36.68
2020-11-18,Kirk,StarGems,1016.61,999.6
2020-11-18,Kirk,Uranium,478.03,465.97
2020-11-18,Kris,Equipment,5.86,5.69
2020-11-18,Kris,Medicine,42.56,41.13
2020-11-18,Kris,Metals,3.34,3.22
2020-11-18,Kris,Software,23.84,23.64
2020-11-18,Kris,StarGems,1226.54,1198.86
2020-11-18,Kris,Uranium,403.61,391.01
2020-11-18,Quin,Equipment,7.45,7.26
2020-11-18,Quin,Medicine,27.21,26.39
2020-11-18,Quin,Metals,3.52,3.42
2020-11-18,Quin,Software,12.07,11.65
2020-11-18,Quin,StarGems,751.71,744.0
2020-11-18,Quin,Uranium,657.26,645.81
2020-11-18,Reef,Equipment,7.05,6.83
2020-11-18,Reef,Medicine,58.32,57.01
2020-11-18,Reef,Metals,3.4,3.34
2020-11-18,Reef,Software,30.96,30.14
2020-11-18,Reef,StarGems,855.01,842.64
2020-11-18,Reef,Uranium,557.97,539.96
2020-11-18,Sand,Equipment,4.6,4.39
2020-11-18,Sand,Medicine,33.48,32.01
2020-11-18,Sand,Metals,1.34,1.29
2020-11-18,Sand,Software,13.14,12.66
2020-11-18,Sand,StarGems,1121.12,1094.22
2020-11-18,Sand,Uranium,367.24,357.42
2020-11-18,Sink,Equipment,4.88,4.8
2020-11-18,Sink,Medicine,27.69,26.8
2020-11-18,Sink,Metals,2.1,2.03
2020-11-18,Sink,Software,29.22,28.51
2020-11-18,Sink,StarGems,943.85,919.74
2020-11-18,Sink,Uranium,458.06,444.36
2020-11-18,Stan,Equipment,7.98,7.77
2020-11-18,Stan,Medicine,61.33,59.57
2020-11-18,Stan,Metals,4.08,4.02
2020-11-18,Stan,Software,32.56,32.27
2020-11-18,Stan,StarGems,1024.62,1000.56
2020-11-18,Stan,Uranium,436.36,428.81
2020-11-18,Task,Equipment,3.31,3.21
2020-11-18,Task,Medicine,53.49,52.21
2020-11-18,Task,Metals,4.09,4.01
2020-11-18,Task,Software,15.57,15.18
2020-11-18,Task,StarGems,845.75,829.98
2020-11-18,Task,Uranium,393.96,382.39
2020-11-18,York,Equipment,5.72,5.58
2020-11-18,York,Medicine,33.46,32.8
2020-11-18,York,Metals,2.66,2.62
2020-11-18,York,Software,20.61,19.74
2020-11-18,York,StarGems,1218.71,1173.26
2020-11-18,York,Uranium,507.9,502.08
2020-11-19,Sol,Equipment,6.01,5.83
2020-11-19,Sol,Medicine,27.18,26.67
2020-11-19,Sol,Metals,3.53,3.46
2020-11-19,Sol,Software,30.35,29.68
2020-11-19,Sol,StarGems,952.7,929.69
2020-11-19,Sol,Uranium,483.35,474.79
2020-11-19,Boyd,Equipment,15.32,15.0
2020-11-19,Boyd,Medicine,41.79,40.76
2020-11-19,Boyd,Metals,2.22,2.18
2020-11-19,Boyd,Software,24.11,23.2
2020-11-19,Boyd,StarGems,896.1,870.66
2020-11-19,Boyd,Uranium,335.39,328.14
2020-11-19,Fate,Equipment,9.11,8.84
2020-11-19,Fate,Medicine,46.08,44.86
2020-11-19,Fate,Metals,3.63,3.56
2020-11-19,Fate,Software,11.9,11.66
2020-11-19,Fate,StarGems,1160.48,1123.71
2020-11-19,Fate,Uranium,639.3,620.28
2020-11-19,Gaol,Equipment,4.45,4.33
2020-11-19,Gaol,Medicine,51.3,50.25
2020-11-19,Gaol,Metals,3.69,3.58
2020-11-19,Gaol,Software,26.14,24.89
2020-11-19,Gaol,StarGems,1053.11,1021.74
2020-11-19,Gaol,Uranium,536.41,524.62
2020-11-19,Hook,Equipment,3.91,3.77
2020-11-19,Hook,Medicine,58.57,56.56
2020-11-19,Hook,Metals,4.32,4.23
2020-11-19,Hook,Software,17.04,16.48
2020-11-19,Hook,StarGems,972.14,952.41
2020-11-19,Hook,Uranium,585.76,569.32
2020-11-19,Ivan,Equipment,6.99,6.71
2020-11-19,Ivan,Medicine,45.59,44.03
2020-11-19,Ivan,Metals,3.3,3.2
2020-11-19,Ivan,Software,28.1,27.26
2020-11-19,Ivan,StarGems,872.27,854.15
2020-11-19,Ivan,Uranium,375.19,371.41
2020-11-19,Kirk,Equipment,9.66,9.47
2020-11-19,Kirk,Medicine,25.59,25.04
2020-11-19,Kirk,Metals,3.57,3.5
2020-11-19,Kirk,Software,39.95,38.98
2020-11-19,Kirk,StarGems,1056.03,1016.16
2020-11-19,Kirk,Uranium,480.41,473.1
2020-11-19,Kris,Equipment,5.89,5.79
2020-11-19,Kris,Medicine,40.99,40.1
2020-11-19,Kris,Metals,3.3,3.24
2020-11-19,Kris,Software,23.47,23.12
2020-11-19,Kris,StarGems,1183.7,1168.55
2020-11-19,Kris,Uranium,404.19,390.67
2020-11-19,Quin,Equipment,7.27,7.11
2020-11-19,Quin,Medicine,27.36,26.9
2020-11-19,Quin,Metals,3.63,3.52
2020-11-19,Quin,Software,12.12,11.94
2020-11-19,Quin,StarGems,750.1,735.58
2020-11-19,Quin,Uranium,656.64,646.41
2020-11-19,Reef,Equipment,7.1,6.79
2020-11-19,Reef,Medicine,57.07,55.66
2020-11-19,Reef,Metals,3.46,3.38
2020-11-19,Reef,Software,30.84,30.06
2020-11-19,Reef,StarGems,862.77,842.25
2020-11-19,Reef,Uranium,544.51,534.56
2020-11-19,Sand,Equipment,4.45,4.39
2020-11-19,Sand,Medicine,31.78,30.86
2020-11-19,Sand,Metals,1.33,1.29
2020-11-19,Sand,Software,12.96,12.67
2020-11-19,Sand,StarGems,1111.13,1087.15
2020-11-19,Sand,Uranium,358.48,355.18
2020-11-19,Sink,Equipment,4.77,4.6
2020-11-19,Sink,Medicine,26.73,26.53
2020-11-19,Sink,Metals,2.05,2.0
2020-11-19,Sink,Software,29.35,28.87
2020-11-19,Sink,StarGems,983.13,950.06
2020-11-19,Sink,Uranium,459.16,455.95
2020-11-19,Stan,Equipment,7.9,7.75
2020-11-19,Stan,Medicine,61.12,59.73
2020-11-19,Stan,Metals,4.13,4.01
2020-11-19,Stan,Software,32.89,32.21
2020-11-19,Stan,StarGems,1037.4,1023.84
2020-11-19,Stan,Uranium,432.35,421.77
2020-11-19,Task,Equipment,3.22,3.13
2020-11-19,Task,Medicine,54.67,52.67
2020-11-19,Task,Metals,4.05,3.96
2020-11-19,Task,Software,15.61,15.06
2020-11-19,Task,StarGems,873.83,845.45
2020-11-19,Task,Uranium,385.93,375.83
2020-11-19,York,Equipment,5.87,5.69
2020-11-19,York,Medicine,34.13,33.42
2020-11-19,York,Metals,2.61,2.56
2020-11-19,York,Software,20.26,19.79
2020-11-19,York,StarGems,1203.79,1184.42
2020-11-19,York,Uranium,509.75,495.8
2020-11-20,Sol,Equipment,6.01,5.79
2020-11-20,Sol,Medicine,26.59,26.02
2020-11-20,Sol,Metals,3.55,3.46
2020-11-20,Sol,Software,30.78,30.05
2020-11-20,Sol,StarGems,969.87,933.18
2020-11-20,Sol,Uranium,519.58,505.34
2020-11-20,Boyd,Equipment,15.18,14.86
2020-11-20,Boyd,Medicine,42.01,41.23
2020-11-20,Boyd,Metals,2.26,2.19
2020-11-20,Boyd,Software,24.24,23.52
2020-11-20,Boyd,StarGems,875.95,862.15
2020-11-20,Boyd,Uranium,330.33,319.6
2020-11-20,Fate,Equipment,9.41,9.11
2020-11-20,Fate,Medicine,45.38,43.64
2020-11-20,Fate,Metals,3.75,3.65
2020-11-20,Fate,Software,11.45,11.36
2020-11-20,Fate,StarGems,1134.86,1113.26
2020-11-20,Fate,Uranium,613.52,602.76
2020-11-20,Gaol,Equipment,4.52,4.38
2020-11-20,Gaol,Medicine,51.69,50.78
2020-11-20,Gaol,Metals,3.69,3.64
2020-11-20,Gaol,Software,26.25,25.83
2020-11-20,Gaol,StarGems,1059.76,1037.67
2020-11-20,Gaol,Uranium,537.78,521.91
2020-11-20,Hook,Equipment,3.87,3.76
2020-11-20,Hook,Medicine,58.09,56.1
2020-11-20,Hook,Metals,4.36,4.23
2020-11-20,Hook,Software,17.19,16.78
2020-11-20,Hook,StarGems,1000.74,965.32
2020-11-20,Hook,Uranium,605.35,592.27
2020-11-20,Ivan,Equipment,7.22,7.03
2020-11-20,Ivan,Medicine,44.67,43.83
2020-11-20,Ivan,Metals,3.38,3.28
2020-11-20,Ivan,Software,27.81,27.46
2020-11-20,Ivan,StarGems,899.57,870.62
2020-11-20,Ivan,Uranium,371.54,363.13
2020-11-20,Kirk,Equipment,9.29,9.17
2020-11-20,Kirk,Medicine,25.96,25.3
2020-11-20,Kirk,Metals,3.49,3.4
2020-11-20,Kirk,Software,39.4,38.47
2020-11-20,Kirk,StarGems,1055.24,1026.88
2020-11-20,Kirk,Uranium,503.7,491.18
2020-11-20,Kris,Equipment,6.13,6.03
2020-11-20,Kris,Medicine,42.01,41.35
2020-11-20,Kris,Metals,3.5,3.39
2020-11-20,Kris,Software,23.34,22.67
2020-11-20,Kris,StarGems,1187.99,1146.48
2020-11-20,Kris,Uranium,409.37,400.52
2020-11-20,Quin,Equipment,7.16,6.99
2020-11-20,Quin,Medicine,27.87,27.38
2020-11-20,Quin,Metals,3.47,3.4
2020-11-20,Quin,Software,11.92,11.68
2020-11-20,Quin,StarGems,755.89,734.84
2020-11-20,Quin,Uranium,668.38,655.77
2020-11-20,Reef,Equipment,7.1,7.01
2020-11-20,Reef,Medicine,54.84,53.33
2020-11-20,Reef,Metals,3.46,3.38
2020-11-20,Reef,Software,31.38,30.79
2020-11-20,Reef,StarGems,840.9,830.13
2020-11-20,Reef,Uranium,523.19,518.51
2020-11-20,Sand,Equipment,4.46,4.36
2020-11-20,Sand,Medicine,32.37,31.72
2020-11-20,Sand,Metals,1.32,1.28
2020-11-20,Sand,Software,13.34,12.86
2020-11-20,Sand,StarGems,1126.15,1100.41
2020-11-20,Sand,Uranium,367.06,356.9
2020-11-20,Sink,Equipment,4.71,4.52
2020-11-20,Sink,Medicine,26.75,26.16
2020-11-20,Sink,Metals,1.98,1.95
2020-11-20,Sink,Software,28.67,27.96
2020-11-20,Sink,StarGems,977.24,955.16
2020-11-20,Sink,Uranium,457.75,449.32
2020-11-20,Stan,Equipment,7.91,7.68
2020-11-20,Stan,Medicine,60.6,59.26
2020-11-20,Stan,Metals,4.05,3.89
2020-11-20,Stan,Software,32.32,31.89
2020-11-20,Stan,StarGems,1026.48,992.44
2020-11-20,Stan,Uranium,438.24,419.37
2020-11-20,Task,Equipment,3.2,3.12
2020-11-20,Task,Medicine,55.48,53.5
2020-11-20,Task,Metals,4.0,3.87
2020-11-20,Task,Software,15.58,14.95
2020-11-20,Task,StarGems,838.38,821.26
2020-11-20,Task,Uranium,380.15,370.48
2020-11-20,York,Equipment,5.69,5.57
2020-11-20,York,Medicine,34.75,33.74
2020-11-20,York,Metals,2.76,2.69
2020-11-20,York,Software,20.61,20.05
2020-11-20,York,StarGems,1198.72,1177.08
2020-11-20,York,Uranium,517.33,501.86
2020-11-21,Sol,Equipment,6.03,5.83
2020-11-21,Sol,Medicine,27.03,26.11
2020-11-21,Sol,Metals,3.43,3.39
2020-11-21,Sol,Software,29.99,29.22
2020-11-21,Sol,StarGems,977.26,959.63
2020-11-21,Sol,Uranium,521.49,504.44
2020-11-21,Boyd,Equipment,15.47,15.09
2020-11-21,Boyd,Medicine,42.04,40.65
2020-11-21,Boyd,Metals,2.22,2.17
2020-11-21,Boyd,Software,24.08,23.44
2020-11-21,Boyd,StarGems,851.65,831.41
2020-11-21,Boyd,Uranium,325.82,316.82
2020-11-21,Fate,Equipment,9.3,9.1
2020-11-21,Fate,Medicine,46.27,44.64
2020-11-21,Fate,Metals,3.69,3.6
2020-11-21,Fate,Software,11.67,11.45
2020-11-21,Fate,StarGems,1186.42,1160.84
2020-11-21,Fate,Uranium,603.78,593.74
2020-11-21,Gaol,Equipment,4.44,4.34
2020-11-21,Gaol,Medicine,51.97,50.08
2020-11-21,Gaol,Metals,3.65,3.52
2020-11-21,Gaol,Software,25.83,25.34
2020-11-21,Gaol,StarGems,995.76,981.48
2020-11-21,Gaol,Uranium,540.91,526.92
2020-11-21,Hook,Equipment,3.95,3.81
2020-11-21,Hook,Medicine,57.22,56.05
2020-11-21,Hook,Metals,4.32,4.24
2020-11-21,Hook,Software,17.35,17.03
2020-11-21,Hook,StarGems,1017.5,1000.68
2020-11-21,Hook,Uranium,611.24,597.64
2020-11-21,Ivan,Equipment,7.1,6.94
2020-11-21,Ivan,Medicine,43.83,43.24
2020-11-21,Ivan,Metals,3.5,3.38
2020-11-21,Ivan,Software,27.48,26.82
2020-11-21,Ivan,StarGems,845.51,830.19
2020-11-21,Ivan,Uranium,391.21,382.68
2020-11-21,Kirk,Equipment,9.51,9.37
2020-11-21,Kirk,Medicine,24.75,24.36
2020-11-21,Kirk,Metals,3.38,3.32
2020-11-21,Kirk,Software,39.53,38.45
2020-11-21,Kirk,StarGems,1039.85,1011.63
2020-11-21,Kirk,Uranium,505.89,494.06
2020-11-21,Kris,Equipment,5.93,5.71
2020-11-21,Kris,Medicine,42.49,41.41
2020-11-21,Kris,Metals,3.5,3.4
2020-11-21,Kris,Software,23.12,22.62
2020-11-21,Kris,StarGems,1200.4,1173.11
2020-11-21,Kris,Uranium,418.88,406.41
2020-11-21,Quin,Equipment,7.45,7.26
2020-11-21,Quin,Medicine,29.06,27.95
2020-11-21,Quin,Metals,3.59,3.48
2020-11-21,Quin,Software,12.01,11.53
2020-11-21,Quin,StarGems,754.05,736.47
2020-11-21,Quin,Uranium,642.4,636.52
2020-11-21,Reef,Equipment,7.03,6.8
2020-11-21,Reef,Medicine,55.1,53.68
2020-11-21,Reef,Metals,3.49,3.39
2020-11-21,Reef,Software,32.5,31.33
2020-11-21,Reef,StarGems,847.68,829.78
2020-11-21,Reef,Uranium,526.1,512.75
2020-11-21,Sand,Equipment,4.48,4.32
2020-11-21,Sand,Medicine,32.39,31.6
2020-11-21,Sand,Metals,1.31,1.26
2020-11-21,Sand,Software,12.99,12.58
2020-11-21,Sand,StarGems,1069.99,1059.5
2020-11-21,Sand,Uranium,361.15,353.67
2020-11-21,Sink,Equipment,4.84,4.72
2020-11-21,Sink,Medicine,26.6,25.98
2020-11-21,Sink,Metals,2.0,1.97
2020-11-21,Sink,Software,27.94,27.23
2020-11-21,Sink,StarGems,985.13,960.21
2020-11-21,Sink,Uranium,443.25,436.04
2020-11-21,Stan,Equipment,7.87,7.67
2020-11-21,Stan,Medicine,61.37,59.55
2020-11-21,Stan,Metals,3.76,3.61
2020-11-21,Stan,Software,34.07,33.01
2020-11-21,Stan,StarGems,983.14,957.2
2020-11-21,Stan,Uranium,423.27,418.08
2020-11-21,Task,Equipment,3.15,3.08
2020-11-21,Task,Medicine,56.05,53.92
2020-11-21,Task,Metals,3.99,3.96
2020-11-21,Task,Software,14.83,14.6
2020-11-21,Task,StarGems,865.56,833.44
2020-11-21,Task,Uranium,356.06,352.12
2020-11-21,York,Equipment,5.88,5.71
2020-11-21,York,Medicine,33.55,32.95
2020-11-21,York,Metals,2.75,2.7
2020-11-21,York,Software,20.65,20.43
2020-11-21,York,StarGems,1194.36,1178.26
2020-11-21,York,Uranium,520.24,511.96
2020-11-22,Sol,Equipment,6.01,5.77
2020-11-22,Sol,Medicine,26.64,26.11
2020-11-22,Sol,Metals,3.46,3.36
2020-11-22,Sol,Software,30.02,29.18
2020-11-22,Sol,StarGems,1030.47,996.88
2020-11-22,Sol,Uranium,508.25,498.55
2020-11-22,Boyd,Equipment,14.95,14.67
2020-11-22,Boyd,Medicine,42.59,41.65
2020-11-22,Boyd,Metals,2.25,2.18
2020-11-22,Boyd,Software,24.05,23.28
2020-11-22,Boyd,StarGems,823.97,805.88
2020-11-22,Boyd,Uranium,314.16,307.01
2020-11-22,Fate,Equipment,9.48,9.27
2020-11-22,Fate,Medicine,44.52,43.6
2020-11-22,Fate,Metals,3.67,3.58
2020-11-22,Fate,Software,11.95,11.77
2020-11-22,Fate,StarGems,1181.56,1149.68
2020-11-22,Fate,Uranium,622.2,599.29
2020-11-22,Gaol,Equipment,4.44,4.39
2020-11-22,Gaol,Medicine,51.98,50.23
2020-11-22,Gaol,Metals,3.54,3.49
2020-11-22,Gaol,Software,25.75,24.83
2020-11-22,Gaol,StarGems,1030.65,995.6
2020-11-22,Gaol,Uranium,539.71,523.08
2020-11-22,Hook,Equipment,3.94,3.88
2020-11-22,Hook,Medicine,58.05,55.7
2020-11-22,Hook,Metals,4.26,4.16
2020-11-22,Hook,Software,17.68,17.08
2020-11-22,Hook,StarGems,1038.46,1007.85
2020-11-22,Hook,Uranium,600.13,589.49
2020-11-22,Ivan,Equipment,6.85,6.73
2020-11-22,Ivan,Medicine,44.13,42.23
2020-11-22,Ivan,Metals,3.39,3.3
2020-11-22,Ivan,Software,27.53,26.88
2020-11-22,Ivan,StarGems,828.47,815.77
2020-11-22,Ivan,Uranium,394.72,389.09
2020-11-22,Kirk,Equipment,10.11,9.77
2020-11-22,Kirk,Medicine,25.45,24.53
2020-11-22,Kirk,Metals,3.24,3.19
2020-11-22,Kirk,Software,39.35,38.64
2020-11-22,Kirk,StarGems,1035.29,1003.2
2020-11-22,Kirk,Uranium,513.65,496.13
2020-11-22,Kris,Equipment,5.67,5.59
2020-11-22,Kris,Medicine,43.36,42.09
2020-11-22,Kris,Metals,3.51,3.43
2020-11-22,Kris,Software,22.66,22.41
2020-11-22,Kris,StarGems,1202.09,1176.28
2020-11-22,Kris,Uranium,429.79,424.69
2020-11-22,Quin,Equipment,7.58,7.33
2020-11-22,Quin,Medicine,28.74,27.89
2020-11-22,Quin,Metals,3.57,3.49
2020-11-22,Quin,Software,11.93,11.69
2020-11-22,Quin,StarGems,750.99,747.36
2020-11-22,Quin,Uranium,633.88,619.07
2020-11-22,Reef,Equipment,6.88,6.74
2020-11-22,Reef,Medicine,55.83,54.31
2020-11-22,Reef,Metals,3.48,3.37
2020-11-22,Reef,Software,32.54,31.58
2020-11-22,Reef,StarGems,858.53,847.88
2020-11-22,Reef,Uranium,526.15,509.75
2020-11-22,Sand,Equipment,4.44,4.35
2020-11-22,Sand,Medicine,32.03,31.41
2020-11-22,Sand,Metals,1.31,1.26
2020-11-22,Sand,Software,13.1,12.92
2020-11-22,Sand,StarGems,1106.06,1093.77
2020-11-22,Sand,Uranium,356.12,345.87
2020-11-22,Sink,Equipment,4.81,4.67
2020-11-22,Sink,Medicine,27.01,26.27
2020-11-22,Sink,Metals,2.03,1.99
2020-11-22,Sink,Software,28.45,27.88
2020-11-22,Sink,StarGems,962.53,935.01
2020-11-22,Sink,Uranium,439.75,429.71
